Patient_ID,B cells naive,B cells memory,Plasma cells,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells follicular helper,T cells regulatory (Tregs),T cells gamma delta,NK cells resting,NK cells activated,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Mast cells resting,Mast cells activated,Eosinophils,Neutrophils,P-value,Correlation,RMSE,Absolute score (sig.score)
G109543_RCCBMS-00147-T_v1_RNA_OnPrem,0.083004000973399,0.0812928483751859,0.0496244992606387,0.226137292399797,0.0,0.117522067908067,0.0602269132227319,0.113072980880542,0.014327967216887,0.0,0.0924607964903695,0.0011585833370923,0.0970327863519525,0.0172446517320625,0.0688530506584261,0.197661875435364,0.0494356501740802,0.0517407399441893,0.0241457515430694,0.0461206050993452,0.0,0.0156380833320533,0,0.938032221449104,0.647249663169783,1.40670114433525
G138701_RCCBMS-00044-T_v1_RNA_OnPrem,0.0476041883261161,0.102634526481633,0.0,0.0311964705508545,0.0,0.253095518710513,0.0482161754546569,0.111652607566993,0.0,0.0140589221527298,0.0997474514166178,0.0,0.0216861122527803,0.0112449290636709,0.034808855175039,0.2553640330785,0.0138389868300992,0.0648495643731327,0.0520212613481272,0.0515392203025887,0.0010911417257937,0.0212665478902097,0,0.893771614610028,0.677696911645695,1.23591651270006
G138701_RCCBMS-00084-T_v1_RNA_OnPrem,0.053628008044466,0.108585543357116,0.0048089910589846,0.172595377936521,0.0,0.155957009191167,0.0181810753345193,0.102187414050182,0.0172706640255499,0.0,0.0419737746264692,0.018964298563356,0.118568559818782,0.0219914905094857,0.085234616285321,0.23638884351451,0.0699398439642799,0.0168973955529676,0.051450199716949,0.0193731203675884,0.0115184438990437,0.0113140645583615,0,0.936296804754716,0.653544752857699,1.33682873437562
G138701_RCCBMS-00154-T_v1_RNA_OnPrem,0.0377830760681753,0.0804444960060627,0.0564570234058519,0.179108783290131,0.0,0.173251521424221,0.0293697963447044,0.126530713120329,0.0,0.0136057601469168,0.0330190684029397,0.0206785810640785,0.0767904352085132,0.0,0.0642913453806438,0.250842030137947,0.0200155961893891,0.0702045025250111,0.0747485362538335,0.0078379351642853,0.0,0.0214075632303344,0,0.933490691936247,0.651668581378609,1.33638676336337
G138701_RCCBMS-00194-T_v1_RNA_OnPrem,0.0318117189705831,0.124800755071551,0.0410244961787818,0.147612242871869,0.0,0.118788020033761,0.0694372636097536,0.141057533832214,0.0,0.0359970550545136,0.0110449624307643,0.037758078455021,0.0915227055103424,0.0355790822440448,0.0850377466078292,0.278382506547571,0.036215046275105,0.0503430086215541,0.0204446428731295,0.0327470555656591,0.0139222374857404,0.0388899253209897,0,0.939504735289579,0.655103628577289,1.44241608356078
G138701_RCCBMS-00047-T_v1_RNA_OnPrem,0.0060489979793203,0.103232885431015,0.016666162917709,0.208464678331428,0.0,0.125228487776195,0.0381356409844707,0.0987454995518929,0.0,0.0,0.0460010835403402,0.0118498716582509,0.0494779720434425,0.0,0.0703616635796155,0.2702207280782,0.0621455635083627,0.0232412355999144,0.0484436047444018,0.0,0.0097568449556042,0.0821494402239017,0,0.914662046032101,0.662748658381752,1.27017036090407
G138701_RCCBMS-00178-T_v1_RNA_OnPrem,0.0522508217068609,0.0842061461845808,0.0033694130602995,0.131304131627151,0.0,0.202108647831539,0.0208172224902163,0.101743317696372,0.0,0.0,0.093234754116577,0.0,0.0926321105783113,0.0138018358714017,0.0752331640172723,0.230100252676843,0.0181380072463618,0.0190183306173688,0.0473561252193006,0.0103534475580708,0.0191481624905363,0.0298015373664548,0,0.92064962224796,0.655693746427712,1.24461742835552
G138701_RCCBMS-00068-T_v1_RNA_OnPrem,0.0136479473060943,0.0843263584026107,0.0278860067089713,0.0856910588151707,0.0,0.204153979928387,0.0280112871627856,0.0994626082641398,0.0,0.0134802759664962,0.0752721831975078,0.0176566887617352,0.0708520646563859,0.0256818431461111,0.0662341424295306,0.267891416121928,0.0222741412420429,0.040002452933596,0.0036623089820029,0.0724064359395304,0.014191170967704,0.0474866681027344,0,0.902848245140438,0.674530425014471,1.28027103903546
G138701_RCCBMS-00072-T_v1_RNA_OnPrem,0.0828580280694177,0.0639523393194642,0.0338216426167701,0.338111715279338,0.0,0.0445797112224057,0.127608825274026,0.149729470269911,0.0,0.0052306560274658,0.0,0.0553414441467882,0.011432377570153,0.0,0.100395764466749,0.278785079299127,0.0203599004400532,0.036162225496629,0.0071172896711387,0.0017699563355686,0.0147395103371307,0.0733168148229972,0,0.89650470512242,0.655302681561099,1.44531275066513
G138701_RCCBMS-00035-T_v1_RNA_OnPrem,0.128060591408281,0.0,0.0475871526663491,0.103514788400425,0.0,0.245187240094118,0.0,0.104068921557557,0.0038827692946474,0.0070012891811331,0.0501042086186111,0.0,0.0931674317974164,0.0273774652346602,0.0288300693010367,0.207605152471617,0.0678049140667927,0.084238883303494,0.0372107538422226,0.0356094942216217,0.001546503244416,0.0499391574404412,0,0.903563703342782,0.67282746606565,1.32273678614484
G109543_RCCBMS-00114-T_v1_RNA_OnPrem,0.0253049364210802,0.0976220841063565,0.0098016013582868,0.162856315224353,0.0,0.161938903157052,0.0388884706861796,0.0664753980087422,0.0,0.0183488524626908,0.0311000304389047,0.0195307912211162,0.0635448225774519,0.0035888261952859,0.0699074152745887,0.271185889826744,0.0335813966492201,0.022460475840969,0.0937500111249818,0.0,0.0268984433976165,0.0348004000493286,0,0.928857987941019,0.663161373856861,1.25158506402095
G138701_RCCBMS-00092-T_v1_RNA_OnPrem,0.151624209181384,0.0242537379034423,0.012720039058305,0.210491981539806,0.0,0.144502974664511,0.0387240878505434,0.13712248508522,0.0,0.0,0.0324838389350813,0.0304538472279727,0.107643013915492,0.0163082035322602,0.0680972296309648,0.208270231778706,0.0304764227311279,0.0671607075449015,0.0407949035470517,0.029099560868001,0.0164890267404756,0.0270747861763211,0,0.9295706746891,0.650747667255764,1.39379128791157
G138701_RCCBMS-00011-T_v1_RNA_OnPrem,0.0198538181582752,0.0891683401144259,0.0108827943343379,0.0,0.0,0.336896480093469,0.0,0.0679493120333205,0.007966902955163,0.0119146841825463,0.0307198772283539,0.0293918897950736,0.0619063898059459,0.0,0.0566005312736481,0.231546332516633,0.0219619711707534,0.0418616589510514,0.065959991032728,0.023463064926722,0.0059157927157519,0.0299835301551665,0,0.837101311269781,0.706789473338246,1.14394336144336
G109543_RCCBMS-00145-T_v1_RNA_OnPrem,0.0914410773582368,0.0646934408615597,0.0148241660122196,0.191384438568277,0.0,0.156050304692422,0.0310155921952575,0.108155032639626,0.0,0.0,0.10581534131187,0.0,0.120164815648004,0.0070113908909496,0.0646935580284996,0.234772205640042,0.0248736426860528,0.0723265592549473,0.0672534232178097,0.0,0.0,0.025088176221214,0,0.927134217646158,0.654499516588592,1.37956316522699
G109543_RCCBMS-00196-T_v1_RNA_OnPrem,0.0373180861743779,0.094525437513966,0.0178880718389067,0.161390521388527,0.0,0.155667971911239,0.0228460626627259,0.109046274440112,0.0104365541807111,0.0005809828545443,0.014547590914326,0.0617052965748818,0.069335000602977,0.003305264908312,0.0702382833702274,0.256659044359514,0.0199308453230588,0.0186900143017857,0.0306077950127675,0.0476505874877036,0.0248417427385026,0.0395215770633606,0,0.934441161248607,0.650005320340579,1.26673300562253
G138701_RCCBMS-00090-T_v1_RNA_OnPrem,0.0395838615538507,0.0889518779535055,0.0151731534475525,0.12144850116732,0.0,0.250740689497066,0.0383430717755832,0.116412475038327,0.0,0.0039501071447224,0.0542481030935709,0.0178392514284461,0.0941778299095026,0.0,0.0615880416106383,0.202836663213532,0.0600415110909961,0.0620560765443479,0.0243909024998554,0.015071811992743,0.0109325692434956,0.0264485066963543,0,0.899332640210116,0.669552684551282,1.30423500490141
G138701_RCCBMS-00113-T_v1_RNA_OnPrem,0.0780461093997235,0.0491702202198644,0.0145478623036739,0.091106659379444,0.0,0.189580360743569,0.0313926408950564,0.0751759790415627,0.0,0.0038238232307698,0.110179384969981,0.0,0.112221465623457,0.0,0.0668577561149001,0.312625763925967,0.0197775007881809,0.0570544727220259,0.0422200323189434,0.0191816764641507,0.0053386741323198,0.0584371219885684,0,0.943921720770774,0.65097157297342,1.33673750426216
G109543_RCCBMS-00076-T2_v1_RNA_OnPrem,0.045099611300414,0.0715652943395254,0.0045655248706767,0.0821523317545561,0.0,0.186078411185561,0.0193981788087916,0.107377577438752,0.0,0.0,0.0608046072210765,0.045392986787592,0.0932537011659193,0.0,0.0502011794723143,0.280521067215288,0.0143243238799457,0.0735346418122469,0.0061420836765878,0.0612600452174202,0.0114457124264039,0.0620307260618058,0,0.923165573018222,0.660463815544225,1.27514800463488
G138701_RCCBMS-00098-T_v1_RNA_OnPrem,0.0482892568920363,0.0520071717161683,0.0085419998270807,0.12178010681054,0.0,0.225638207202657,0.0,0.12281130674163,0.0,0.0,0.0458067625355787,0.0,0.0985213578194989,0.0270181682998849,0.0400956112108152,0.221276529126033,0.0157460637949328,0.0592325877643603,0.0020898716814245,0.0253985974835429,0.0234143001020051,0.0003475940428184,0,0.819575256384076,0.707671476709617,1.13801549305101
G138701_RCCBMS-00137-T_v1_RNA_OnPrem,0.0421675722430886,0.062979924851889,0.011311592480722,0.106091382315724,0.0,0.200273861537659,0.0,0.085755165565167,0.0103228862684486,0.0204940050251203,0.0519534996555576,0.0113231170281116,0.0182502314447016,0.0375068016024914,0.068638314809445,0.295167541733947,0.0216442614739324,0.0306909943455122,0.061917620493371,0.0210624692277114,0.0193073353938793,0.0412628605008005,0,0.752083015000635,0.751557225498727,1.21812143799728
G109543_RCCBMS-00150-T_v1_RNA_OnPrem,0.0143043311271878,0.108391641701059,0.0082612691597249,0.0535069316959921,0.0135256612383634,0.223874402635035,0.0027749157634212,0.042637523032969,0.0,0.0,0.0564668348268879,0.0,0.0608154814913974,0.0027436954455957,0.0150513707896475,0.219168184041908,0.0053126774288366,0.0776541280044332,0.0,0.0352042749034814,0.0193928776335445,0.0,0,0.818184104723071,0.713617898532529,0.959086200919485
G138701_RCCBMS-00191-T_v1_RNA_OnPrem,0.0306776524342047,0.0974778038449535,0.0103430582039864,0.12841607523263,0.0,0.206980462375372,0.022643841562763,0.107917645368784,0.0,0.0335727068356071,0.0168455935249729,0.0171483140503685,0.0803956734441987,0.0182154531079657,0.0638670036459839,0.232863440365714,0.0530512683914185,0.039493783772766,0.0035980816052656,0.0762982785208504,0.0091857479680616,0.0343368920798169,0,0.925934738532491,0.658342385893682,1.28332877633568
G138701_RCCBMS-00169-T_v1_RNA_OnPrem,0.0177593248583585,0.105851431185,0.0191488583877115,0.0873201950569227,0.0,0.201631738179179,0.0,0.11409465123391,0.0148931618040525,0.038712292842292,0.0013516308959596,0.0407208909397857,0.0986135434293266,0.0167315930885298,0.0403853858959954,0.257022301509877,0.0,0.0499121056041256,0.0282220157053582,0.0430244501752128,0.0017510601481563,0.086412125587466,0,0.906561313644433,0.662917998429235,1.26355875652722
G138701_RCCBMS-00049-T_v1_RNA_OnPrem,0.0236272077661047,0.123442173111076,0.0556213790202701,0.204453789978303,0.0,0.159849551350882,0.037056435059127,0.12069298287382,0.0055344621026246,0.0,0.029702689995493,0.044453083829423,0.0432616027784929,0.0429328302816007,0.0645634675736474,0.244065238752823,0.0046217126088716,0.0445108448924983,0.0179833744291747,0.0223043901961215,0.0086527032492385,0.057702463758976,0,0.923271209982665,0.646876649880271,1.35503238360857
G138701_RCCBMS-00025-T_v1_RNA_OnPrem,0.0128601076576734,0.143472963571764,0.0043203476629845,0.146434092577936,0.0,0.145051750338782,0.0168575842988812,0.0790523212679399,0.0066908552507971,0.0,0.0876267309665958,0.0,0.0816827435500579,0.0627528052273827,0.0496330148078458,0.25389378981319,0.0211771866343955,0.0419889631678609,0.0542154553891212,0.0336982609699263,0.0183948799977699,0.037711067374011,0,0.933950787807149,0.658253837046289,1.29751492052492
P66425-02F-Run1_S7_L001,0.07672066463208,0.036109568847965,0.0376075768096875,0.277575204928347,0.0,0.153295793317361,0.0204559187826658,0.14278402080019,0.0314168324988892,0.0,0.0455471681484984,0.0316038582741834,0.0842319800351553,0.0,0.0786091493257719,0.2682308930169,0.040172990693545,0.0391539430802252,0.0381817685792066,0.0,0.0055078626041258,0.0383128120824306,0,0.645650302297798,0.798577149223641,1.44551800645723
P66291-09A-Run1_S10_L001,0.0357981976033848,0.100789112129661,0.0089535284690568,0.0710825901636383,0.0126446166596769,0.166539212195906,0.0324757525348045,0.082304089613943,0.0,0.017113949371574,0.0761623126530676,0.0,0.0809218517454386,0.0,0.0469783447736188,0.242552009531484,0.0181698473342378,0.0490167100167164,0.0861641689246777,0.0524183227763868,0.0049478813568996,0.0716538411618948,0,0.929039749187263,0.667435794313847,1.25668633901607
P66425-08F-Run1_S7_L001,0.0,0.124570612508622,0.0074259471283846,0.144605660564616,0.0,0.169307564311603,0.0299633372894004,0.109389230644225,0.0,0.0180462213240496,0.0511289469826895,0.0200576778881493,0.0764210258341584,0.0,0.0767033665613636,0.274386402546977,0.0205090092092176,0.0493364619501288,0.0690362106592281,0.0045779805822199,0.0,0.0361015658375076,0,0.913157631866896,0.664568136361077,1.28156722182254
P66511-05E-Run1_S11_L001,0.0956342760321412,0.022805953712698,0.0062829178366971,0.0464839640586074,0.0,0.199333591609585,0.0038001234229241,0.10096187501346,0.0174722675828057,0.025297736171057,0.0331157130925592,0.0219278506203256,0.179960228924589,0.0401507266015716,0.0405606665255254,0.262708204047182,0.0304614894346374,0.0447305751242081,0.0017934445033784,0.0586248698313189,0.0430780396038221,0.100388333828089,0,0.921862571356444,0.654606506271847,1.37557284757718
P66425-10A-Run1_S13_L002,0.0323454173037275,0.0228811134735524,0.0084256417764381,0.342459824113509,0.0,0.0016200733584233,0.111939487890295,0.15424291060796,0.0,0.0,0.03569775328689,0.0864934709934138,0.114876362885046,2.87718199893217e-05,0.0782306164762523,0.226011703433346,0.0167840916796516,0.0240107405959432,0.0,0.0465347219611258,0.01441265064261,0.049387695781478,0,0.90855262833384,0.64477653335839,1.36638304807965
P66287-07B-Run1_S2_L001,0.0336406790125486,0.0667977351083837,0.0165527148842046,0.0579477462188801,0.0,0.203773887814759,0.0233505792232186,0.0980322473215227,0.0115017213436453,0.0195462398037065,0.0507085677282779,0.0050638885797754,0.0865478082185612,0.0176142103355732,0.0653231816670842,0.225888918431179,0.0583124267810051,0.028901229223236,0.0024474648394247,0.0346809062537894,0.0276169087987229,0.0232070830197207,0,0.897611718457098,0.678567515852715,1.15745614460722
P66287-09H-Run1_S14_L001,0.0775380104123263,0.0556032949013097,0.0067100490536853,0.163161460574094,0.0,0.194385800012841,0.0938467471760003,0.0306001011153908,0.0,0.0401859678707418,0.0609018126610299,0.0,0.0496009826264558,0.0,0.0601601920367334,0.247936483361331,0.0003916792659725,0.0560812639065442,0.0589590469872016,0.0,0.0263259433764238,0.0596830338750037,0,0.903683250606742,0.670218390523153,1.28207186921308
P66507-10D-Run1_S4_L001,0.0297680666796433,0.0831790185211473,0.0327654966926671,0.141681609309425,0.0,0.176052647390809,0.0572807280671469,0.117851105594966,0.0,0.0,0.0270295269899604,0.0244088436684435,0.0799364224774241,0.0,0.0486995287243313,0.224532801203743,0.027829359903302,0.0355441201099407,0.0682271787260101,0.03890364924973,0.0,0.0412141046236934,0,0.881296667950216,0.689643364697369,1.25490420793238
P66291-12D-Run1_S29_L002,0.0481865364395269,0.0984021615277538,0.0051806288123576,0.106459337465205,0.0,0.201379937233234,0.0444659908453578,0.04528175435929,0.0,0.0,0.0335647278046271,0.0482760224321691,0.119095363048077,0.031414284511294,0.0620092098267383,0.196970712581749,0.021423466012177,0.010373149350534,0.0511537456931556,0.0199491230673946,0.0116377308528957,0.0,0,0.88653444494987,0.682357388885621,1.15522388186354
P66507-09C-Run1_S26_L002,0.0821880392284162,0.0232572898099992,0.0330115207879759,0.179285602180953,0.0,0.15847053197962,0.0305058046751708,0.114360361815548,0.0,0.0,0.0979815658919419,0.0236345045826384,0.103954178367447,0.02855191699729,0.04674843935283,0.182169275715682,0.0172408069832768,0.0965457383310741,0.0599914757955713,0.029671237278198,0.0043341946001081,0.0889205556239552,0,0.913183871058697,0.663267176289004,1.4008230399977
P66451-09H-Run1_S2_L001,0.0625929665725779,0.0603187002529447,0.020921229900276,0.200807249131809,0.0,0.117122701175733,0.0630961654811501,0.115676977557527,0.0028126113187627,0.0402670470649325,0.0252504664987699,0.0195087249447388,0.0736144332500534,0.0098641842873588,0.0811471161459753,0.27551364733479,0.0692446895717392,0.0470588790887896,0.0273901413535858,0.0085759841822678,0.0038342388582648,0.0521742647144335,0,0.938523655148711,0.650068183673139,1.37679241868648
EA647814,0.0281486212138204,0.110228571763156,0.0,0.0629488468781713,0.0205690190771011,0.201541294491381,0.0164513402178801,0.0457302285994411,0.0,0.0,0.111769229146427,0.0,0.104476500968967,0.0,0.0249825470882961,0.244081044979159,0.0213945157436097,0.0526970060919799,0.0527564687287809,0.0171445833654259,0.038597152783763,0.0089913169772048,0,0.880152377179115,0.690511736486418,1.16250828811456
P66432-08G-Run1_S26_L002,0.0196875429266858,0.11377946507465,0.0334864414013616,0.126741991867393,0.0,0.200572888181258,0.0450100714589095,0.0945087373429183,0.0185442678776186,0.0155377997777076,0.0551495981522797,0.0,0.0661712627571373,0.0,0.0575291265667342,0.222992128466031,0.0196981307812012,0.0418504087889245,0.0539840212708496,0.012027116445527,0.0132706359625625,0.0418955203406633,0,0.926607752846815,0.657690264020896,1.25243715544041
P66451-06C-Run1_S12_L001,0.0612002775366861,0.0562141202908807,0.017387400148557,0.114196444940535,0.0,0.163993341820414,0.0119253104037012,0.0839395160056356,0.0,0.0,0.0972153378393343,0.0224243024912876,0.0801626872077747,0.0303495534707149,0.0239575241538215,0.224342572785252,0.0015236947653747,0.0600543424164207,0.0766216724019135,0.0418016746622945,0.0,0.0014570245995336,0,0.906565129870023,0.669275282596988,1.16876679794013
P66287-11C-Run1_S22_L002,0.0129884331854226,0.0571767986196872,0.034721812033145,0.17759900236953,0.0,0.170650772796285,0.0,0.155064448444497,0.0123115115851333,0.0,0.0390825644879754,0.0261742406104506,0.0824159427163033,0.0081664970643786,0.0635176307669594,0.2430075999919,0.0060009634933345,0.054668274229458,0.0345181628060248,0.0075912167853768,0.0334662846031826,0.0238255762893036,0,0.905334426060154,0.657724954656119,1.24294773287835
P66282-01G-Run1_S3_L001,0.083743799987962,0.115966222482631,0.0273833565881987,0.169134204583076,0.0,0.172747069264215,0.0072501899155284,0.141611559981514,0.0,0.0,0.0354641466288748,0.04569026485599,0.0964897655939046,0.0348391755746178,0.0600305735350709,0.240085957102274,0.0084300232753212,0.0588627277936736,0.0266432620418258,0.0103606748220793,0.0162604137670243,0.0184830263731258,0,0.917594155327686,0.650235981592578,1.36947641416691
P66425-06E-Run1_S28_L002,0.0059108354761207,0.118152669703873,0.0153191281163092,0.0567296298833067,0.0,0.220443306476147,0.0025740836373346,0.0828970295472085,0.0222553550863011,0.0130712360728864,0.0814488141255944,0.0,0.0881011486054709,0.0070322822737395,0.0409870091491477,0.284983565225683,0.0633157574338347,0.0520610536956732,0.0464019711138406,0.0278365929741965,8.1159456472359e-05,0.0230346481171031,0,0.934548505148442,0.660594972126214,1.25263727617024
P66511-10D-Run1_S3_L001,0.0189671596664359,0.110415043626938,0.0290575917451641,0.0659189640753253,0.0,0.223389016153964,0.0320213316999718,0.0605814994393973,0.0118533920926411,0.0352241169636693,0.0581291624973662,0.0,0.0497140548512801,0.0167628225663157,0.0685003301707225,0.284033196570337,0.0386311966970812,0.0299417996408087,0.0344521733113371,0.0182424582578599,0.0025390370029863,0.0292892744657038,0,0.926028047365238,0.660239517817576,1.21766362149531
P66511-06G-Run1_S16_L001,0.0457425522354689,0.0520403722834542,0.00727052011107,0.117350543660353,0.0,0.215182635459828,0.0219507031386568,0.120826540689142,0.0,0.0,0.0903937099379204,0.0,0.0748871858110617,0.0,0.0616003896725718,0.199725900550146,0.0242082320038063,0.0493558030321727,0.0655817428873418,0.0029547259796264,0.0241097237874868,0.0223451629071962,0,0.906279480109084,0.664843061190302,1.1955264441473
EA632688,0.0689569044123597,0.0484159770335456,0.0010280075401127,0.0179419760865625,0.0,0.228908311087161,0.0,0.0882899334828525,0.0122868645690987,0.0103780197570164,0.0500810806946057,0.0,0.121112122982011,0.0,0.0575923643066126,0.276309048637902,0.0107300375814949,0.0481086130552729,0.0629934133417486,0.0284367390235444,0.0190811432747058,0.0473614063470955,0,0.914167713292756,0.668902755441145,1.1980119632137
P66425-07C-Run1_S2_L001,0.0,0.119132875675612,0.0263058866621311,0.22937736488153,0.0,0.0602052739494738,0.0311267436054393,0.1814608395334,0.0161728920464786,0.0258854655541515,0.0062678831871082,0.0380287486392088,0.0694756583039493,0.0558772877759854,0.0713249174026039,0.302052171094098,0.0040663279886283,0.0714467916312321,0.0166847340921342,0.001180088224024,0.0030971196681568,0.0276085440137459,0,0.925534011500275,0.644024570231925,1.35677761392909
P66425-06G-Run1_S30_L002,0.164861774616019,0.0044449676361654,0.029325796829844,0.235935826916352,0.0,0.100109351233029,0.0005828898561495,0.150494740872025,0.0,0.0,0.0433645895572549,0.0636545834157817,0.0947609967216511,0.0257098286031426,0.0646293343597261,0.26871265878194,0.0037189681069959,0.0620029896371429,0.0834898126744559,0.0,0.0,0.0193436822595344,0,0.909870205971974,0.656167973156053,1.41514279207721
P66511-09B-Run1_S26_L002,0.0404744581920831,0.0690063582577036,0.0177748284961667,0.0753572062380669,0.0,0.207277675613244,0.0286240705590519,0.0947392408224728,0.0,0.0,0.0921977877895315,0.0293269948381219,0.0804090209848526,0.0,0.0487068900544626,0.289173032575158,0.0147649147991832,0.0721956061227034,0.0250046787917255,0.0554739188984733,0.0007963000822332,0.0346303340898324,0,0.697958389955522,0.781995817271867,1.27593331720507
P66282-10E-Run1_S12_L002,0.0165966138729137,0.103579744111797,0.0,0.0161679644497132,0.0,0.224037175608685,0.0175688128424865,0.0765715521537751,0.0,0.0,0.0568466444166734,0.008518735689942,0.0921018715425811,0.0036296595899302,0.0383944124502111,0.141652109187219,0.0450098198066716,0.0541738222761934,0.0678982673203538,0.0336321886975527,0.0463311953237518,0.0337949110576498,0,0.812256016701805,0.733356445698805,1.0765055003981
EA639153,0.0,0.0696906852546327,0.0383521982006935,0.0272338107499897,0.0,0.185353173684676,0.0,0.0850216183010114,0.0062756565241537,0.0218729471714329,0.0821288961856321,0.0264479198788403,0.159149930358343,0.0,0.0535863912482271,0.317547598341266,0.0090131955220921,0.0658458589069827,0.0359223163914197,0.0117929568451229,0.0035055053930052,0.0392473255095078,0,0.908648333429347,0.667530484524464,1.23798798446703
