Patient_ID,HALLMARK_ADIPOGENESIS,HALLMARK_ALLOGRAFT_REJECTION,HALLMARK_ANDROGEN_RESPONSE,HALLMARK_ANGIOGENESIS,HALLMARK_APICAL_JUNCTION,HALLMARK_APICAL_SURFACE,HALLMARK_APOPTOSIS,HALLMARK_BILE_ACID_METABOLISM,HALLMARK_CHOLESTEROL_HOMEOSTASIS,HALLMARK_COAGULATION,HALLMARK_COMPLEMENT,HALLMARK_DNA_REPAIR,HALLMARK_E2F_TARGETS,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,HALLMARK_ESTROGEN_RESPONSE_EARLY,HALLMARK_ESTROGEN_RESPONSE_LATE,HALLMARK_FATTY_ACID_METABOLISM,HALLMARK_G2M_CHECKPOINT,HALLMARK_GLYCOLYSIS,HALLMARK_HEDGEHOG_SIGNALING,HALLMARK_HEME_METABOLISM,HALLMARK_HYPOXIA,HALLMARK_IL2_STAT5_SIGNALING,HALLMARK_IL6_JAK_STAT3_SIGNALING,HALLMARK_INFLAMMATORY_RESPONSE,HALLMARK_INTERFERON_ALPHA_RESPONSE,HALLMARK_INTERFERON_GAMMA_RESPONSE,HALLMARK_KRAS_SIGNALING_DN,HALLMARK_KRAS_SIGNALING_UP,HALLMARK_MITOTIC_SPINDLE,HALLMARK_MTORC1_SIGNALING,HALLMARK_MYC_TARGETS_V1,HALLMARK_MYC_TARGETS_V2,HALLMARK_MYOGENESIS,HALLMARK_NOTCH_SIGNALING,HALLMARK_OXIDATIVE_PHOSPHORYLATION,HALLMARK_P53_PATHWAY,HALLMARK_PANCREAS_BETA_CELLS,HALLMARK_PEROXISOME,HALLMARK_PI3K_AKT_MTOR_SIGNALING,HALLMARK_PROTEIN_SECRETION,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,HALLMARK_SPERMATOGENESIS,HALLMARK_TGF_BETA_SIGNALING,HALLMARK_TNFA_SIGNALING_VIA_NFKB,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,HALLMARK_UV_RESPONSE_DN,HALLMARK_UV_RESPONSE_UP,HALLMARK_WNT_BETA_CATENIN_SIGNALING,HALLMARK_XENOBIOTIC_METABOLISM
G138701_RCCBMS-00110-T_v1_RNA_OnPrem,0.7176496559135823,0.402482624492061,0.699101442938827,0.5634452638711152,0.5398281099689938,0.4615567986094629,0.6220864019870306,0.443855076933235,0.6679996242444829,0.4373189031796236,0.5436526894769413,0.6481115995476115,0.5463759329869985,0.6516883119927976,0.5174596876142692,0.462417835161006,0.6565973640885429,0.5430639644664867,0.5988286662980521,0.5628127380903658,0.5627938712600512,0.6386339636759145,0.5219007260637082,0.4504233095948389,0.3658466369449706,0.6395871310973057,0.6019087796098298,0.0743050017962535,0.4686587747095659,0.6692322795134438,0.7062555040390963,0.8200409884410222,0.566313079676551,0.4528807342002934,0.5558195010959914,0.832516456371304,0.5852770698288488,0.0778446820067292,0.6139746807666969,0.6293482514907089,0.8156718712980903,0.7218502324989482,0.1376798073610471,0.7436880777698062,0.5247805664960875,0.7150568405767084,0.7144158643355376,0.5291595752363799,0.4961904452059248,0.5298165646371757
G138701_RCCBMS-00111-T_v1_RNA_OnPrem,0.6437595716020746,0.509949243307663,0.728704272036349,0.659397424456743,0.5648053715355756,0.4385426638783222,0.683361061852177,0.3654759117873282,0.622164201396367,0.4557905754066212,0.5890279775129844,0.6312427290387747,0.5802932787815012,0.774734734362834,0.5386122666568317,0.4922158186040266,0.55248550626012,0.5975896520558408,0.5588344879695306,0.4923771972212657,0.5643958795409184,0.6160615281227888,0.5809047396056504,0.5862168513557291,0.477711193991758,0.6328155827720636,0.6507508878582335,0.103457237173477,0.5369236344234177,0.7096774178369665,0.7027614598933504,0.8123349757628245,0.6158526768521884,0.4556155652922281,0.5889453314312922,0.7401941269632207,0.6122543484358961,-0.0348449011828749,0.5513231773474863,0.63100125985317,0.7849464413716205,0.7205902371855529,0.1760360246897251,0.7666935266498729,0.6711706374901562,0.7341404343947147,0.7657033912466552,0.5681238875718606,0.5478733178537263,0.4921229130437589
G109543_RCCBMS-00147-T_v1_RNA_OnPrem,0.6472647752140748,0.4693532842745645,0.6437901055925779,0.5697922643635916,0.547803306331511,0.4209258902729183,0.6334332057682349,0.3932762139398839,0.5804973891141298,0.4387350554085555,0.5591834483848722,0.6554031197481298,0.6666970574679936,0.6964446260093446,0.4507943446020814,0.4262762055058874,0.5630330853766434,0.6684345670137615,0.5588274692846277,0.5367893585458633,0.530020432050802,0.5196542153744972,0.511035120428307,0.4906198063459024,0.4019634104246413,0.6351136489074707,0.6122457485257758,0.0430672264060048,0.485913059493134,0.7462579014930226,0.6899869725220573,0.837187433715332,0.6033638540216075,0.4325564593120961,0.5329896498032994,0.773932306766496,0.5499561938958358,0.0296136183522062,0.5484918348638603,0.6226221810185162,0.7977479676721027,0.714596241548415,0.1480069158599818,0.70187554323871,0.4866960857505277,0.7043022424277112,0.707583713086557,0.4964747513047078,0.476661169731094,0.4963639076409594
G138701_RCCBMS-00044-T_v1_RNA_OnPrem,0.6966140968947048,0.5338606228509858,0.6950444005103468,0.6100889552587937,0.535608837009853,0.4268756235037913,0.6905578152936384,0.40026633584953,0.7407824091511144,0.4203540458227725,0.6166222869596866,0.6881100449361622,0.6177302078049483,0.7480636844765487,0.5173034347205766,0.4770812327011669,0.5984470120029408,0.6164247513311629,0.6280550359608033,0.5977266083572567,0.5264152813044373,0.686538282596059,0.5743919201196934,0.601772995868517,0.4756741100269844,0.7560509525462416,0.7139179121498126,0.0170233593141654,0.5278669398342337,0.6925575622976589,0.7937404380251905,0.8712300804832251,0.65539829978898,0.400675513235966,0.5939682849402669,0.8350803004346093,0.6093847839640982,0.1241090903007692,0.5782249727522158,0.6433407751031365,0.8246744666511892,0.7535563939838316,0.1494651472981358,0.7095228590396419,0.6267970804137001,0.7968423412561043,0.7229194258292839,0.5752854519966843,0.509143611987597,0.497721527023057
G138701_RCCBMS-00084-T_v1_RNA_OnPrem,0.6397182944234239,0.3346210173129353,0.5861807245159621,0.4902022662683677,0.4403878278066791,0.412248889445535,0.5669887032837055,0.422835263306437,0.5465947430756557,0.3581559089631171,0.4962054159059705,0.5125395441715018,0.3924301009925123,0.6120889452334591,0.4481146279694274,0.3670113007069421,0.5576104598856921,0.4553719863837213,0.4995507011165893,0.4778979635011648,0.5086823196471646,0.5772045774647047,0.4430121111815264,0.4426183557135678,0.3074020784034635,0.5113550176639821,0.5387240235820949,-0.0331853840866623,0.4014688056582136,0.6305707771249257,0.6058653824042823,0.7007991180666011,0.5039160140682192,0.3451304840531492,0.4681835098750383,0.6961900903782712,0.5193945414491458,-0.0081634763139645,0.5035367765245518,0.5643890433185181,0.6921250567174131,0.618786438270948,0.0115890948313618,0.7155075740764941,0.5071179991724539,0.6463880782224559,0.7074641626512216,0.4572092643357189,0.4463593184614746,0.438027382327872
G138701_RCCBMS-00154-T_v1_RNA_OnPrem,0.6373240699633812,0.6203051700649967,0.689281887105743,0.5975381125843757,0.5545709412218992,0.4142258452558023,0.6902093670619348,0.367251143082418,0.6461346461848971,0.4395051284695491,0.6197060946265885,0.6864392001060725,0.6950679601019487,0.7081309772050697,0.5291491889100887,0.5080904412776939,0.5637039857257554,0.6886667967775756,0.5759119242494821,0.501810590523266,0.5220998094998426,0.5932258338231069,0.594846366490003,0.6009914088562829,0.5016925243445175,0.7727821186989716,0.7462073882012819,0.0883454206042635,0.521147898812515,0.7519546015507986,0.7364182876090731,0.8527278126379109,0.6461709467641,0.4286403941482363,0.5397322247042335,0.7610353420856667,0.5882596708012396,0.0087100764252257,0.5512007899539302,0.651162657685654,0.7873428342000243,0.7281462223735105,0.1646200817506731,0.7244656868861524,0.6220191371830885,0.7534024495911849,0.6911926946900606,0.5746463225482067,0.4823757177971297,0.4678226546187184
G138701_RCCBMS-00194-T_v1_RNA_OnPrem,0.7150133861450514,0.5490524313151705,0.7187438045494198,0.6700205125801562,0.5859399362966988,0.4218135861971848,0.6939852129077954,0.4431943463630101,0.6688411035907541,0.5086361133133374,0.6590616025027347,0.6343946747842018,0.5852757974685586,0.7561937195373316,0.5265366468180661,0.4796845329185837,0.6270831883507033,0.612937663910694,0.5928217722878094,0.5280839892392306,0.6654895245932032,0.6696642391704004,0.6051971063131184,0.6175692590073641,0.5372578458194606,0.6772091197365411,0.6926685161844763,0.053927781788671,0.5624869068558103,0.7064848085310336,0.7445384080984733,0.8286227671463525,0.6415587179437268,0.662090902959844,0.5870215603016489,0.8013988978699043,0.618587261710028,-0.0005472597477178,0.5689584841485082,0.6656580021771936,0.7990542783323941,0.7895327027768034,0.1464122331003665,0.7757696519703615,0.6997557368497349,0.7436555837393076,0.7494676870907394,0.6002176898888141,0.4835528465442827,0.5353213111518903
G138701_RCCBMS-00028-T_v1_RNA_OnPrem,0.646470699240192,0.4175672464504008,0.6460802728849657,0.5375490696498587,0.4955231147654408,0.3392582929623287,0.6279440223205107,0.3728406224254215,0.6228378658460231,0.4119372298377482,0.5091771984883544,0.6068562019742956,0.5496125715579261,0.6501459452203763,0.4758408985659499,0.4111323539754901,0.5591534300657331,0.5555667307061848,0.5383073471247511,0.483464179320383,0.519290995761415,0.6122605605338513,0.5085289325106528,0.4903653825211649,0.4263702151327772,0.6736871836164094,0.646518166309792,-0.0248026123830907,0.4623613798064578,0.6669950123552687,0.6864203945071533,0.7966209618721368,0.5438012384691582,0.3925400389336494,0.5336303083914217,0.7463959076649282,0.5840572902223355,-0.0166590771931499,0.5447301805675379,0.5999377541987827,0.7618374878808988,0.6732547655825072,0.062452756246941,0.7212463957283325,0.5863092043757115,0.6885591068475105,0.6977465471374477,0.4991899508374089,0.4481905627939834,0.4741701027773486
G138701_RCCBMS-00047-T_v1_RNA_OnPrem,0.7299724192377469,0.6115270310270368,0.6681315163055437,0.6322672512936354,0.601729843780814,0.4520130334024025,0.7225861940316485,0.4058652276895173,0.7083703830034604,0.5215859509736519,0.6611457211249067,0.7013348800830895,0.6396806376346089,0.7398497963205721,0.5503344380169404,0.50566640098221,0.6194245488386151,0.6149344929082884,0.6461160485822782,0.531302135141272,0.553237435882682,0.68927840893135,0.6064906523500819,0.6776856581328495,0.556689739391058,0.7542865690368914,0.7488100387024954,0.0565493523490093,0.534551858697365,0.69097828239759,0.7628090846075877,0.828560895392098,0.6598326498005577,0.4854118008706928,0.620447354730183,0.7998705589550222,0.6506933251280576,0.0339270103499343,0.5823167918691915,0.656246706487299,0.7693715138097008,0.7842704497580208,0.1183924321347016,0.7026448715806635,0.6810976242220418,0.7666011426727527,0.6748852968621191,0.5882342739250244,0.5283376958686388,0.5449099441045775
G138701_RCCBMS-00178-T_v1_RNA_OnPrem,0.7159827617930444,0.464117454998591,0.6925312794585585,0.6033813638501371,0.5876923696864931,0.5263727227652253,0.6539829238878709,0.4780510993050447,0.6475286357422826,0.4847216372768225,0.5774984173602664,0.6631036005624364,0.5637291964111955,0.6861736012324724,0.5565601958271273,0.5251254722114014,0.6903950221371705,0.5763086767323429,0.6197157796357031,0.5679136917213335,0.5679943624170662,0.6436092029304572,0.5454451199655922,0.498210990274851,0.4208283692860561,0.6859014378980066,0.6437186193004908,0.1163652096182333,0.4968275791693105,0.6846313903404924,0.7018160716747932,0.8313304346286535,0.5991030612555532,0.4982528248536663,0.590450155928136,0.8320901375835631,0.5822109822108957,0.0888324903118445,0.6173226833246781,0.6445242612166361,0.8157009459738764,0.7340572220438959,0.1560514333278312,0.739512654310053,0.550459080277788,0.7280808116252101,0.7092508481469058,0.5725237956951958,0.4586948754247947,0.578278481128373
G138701_RCCBMS-00068-T_v1_RNA_OnPrem,0.6586786412631906,0.3619545646550655,0.6501963029345764,0.5133116983862663,0.4889596985700194,0.3774694548957155,0.5854528811680098,0.4192640736065451,0.6234454011178595,0.3972389942647514,0.4935964233358483,0.6680066017112909,0.6458282268184622,0.5466479253553927,0.4536194622897907,0.4215720040388622,0.5980549367640992,0.6304624577415041,0.5530627414584084,0.4707051247783494,0.5172663144933709,0.4932641950941238,0.4638190504414534,0.4156504491405756,0.3228597183104847,0.591697279902909,0.557429354418068,0.0307835332465,0.4072388939773131,0.7062398070804063,0.7074540348380619,0.841697813008169,0.625211294496635,0.3718813139300924,0.5127163406100794,0.797623108857949,0.5704908562102126,0.0781611743294152,0.5961305414733048,0.6114626048125104,0.7845333865090224,0.7194807566684466,0.15909062598914,0.6505753220408576,0.4576426340695348,0.7185845441329082,0.6343674121421801,0.5065810102696456,0.3957081932275618,0.483092206519464
G138701_RCCBMS-00035-T_v1_RNA_OnPrem,0.6527961768999182,0.522911166298315,0.6599966017062306,0.6383091450503148,0.5521749934909173,0.3901452006292966,0.6627279732967608,0.3478149909526628,0.5887279703584594,0.4875598363793008,0.6118908746061481,0.6906000992265947,0.7275493273308471,0.7047980767925953,0.4964646299090355,0.4568755881863917,0.5638590604547369,0.7316743550259823,0.5781704408330254,0.4943526659236983,0.5601158353125808,0.6244642897953817,0.5628556617915432,0.6004121075964374,0.5031092072991942,0.6624174690450272,0.652842871601596,0.0604807103533099,0.5090806971043362,0.7584460149664025,0.7463202855079059,0.868524397384172,0.6440515347012055,0.4328690724852061,0.5685371248912147,0.7781069619959936,0.6204171597800499,0.0016283394968715,0.5296231774410758,0.6512147746907061,0.7940235441425403,0.7436045020399128,0.171393012140588,0.7222155034214969,0.6497047718457526,0.7677939568056601,0.7059999053885618,0.5522736093416519,0.4635760398545072,0.4845502970424015
G109543_RCCBMS-00114-T_v1_RNA_OnPrem,0.7283707553277714,0.3231147242655329,0.6464771367613267,0.5249797208079477,0.480218889150101,0.3734208046498709,0.5969006561924333,0.4586350647628597,0.6701579742495961,0.3800329592652534,0.4649324472791969,0.6613913720501013,0.5618579406273164,0.6049357489403278,0.4982214223829233,0.4234821638650321,0.6569176823878766,0.5620455125356346,0.6203280365146957,0.5119772565337212,0.5946573581392387,0.6570290274310042,0.5000556729351493,0.4157157644321129,0.3233757810633315,0.5847526555189825,0.5747956091837857,0.0053579668898539,0.3710613982766029,0.6550357742220939,0.7131192749444782,0.8138610345143179,0.6221107430861285,0.4441954263006102,0.594316636836569,0.8412097028636671,0.5816152162116793,0.0667821048862142,0.5924658969413384,0.6372569548887805,0.7896964093080595,0.7079925482699987,0.0732144453822985,0.7436330314954542,0.5499121491783595,0.731410311331114,0.6709817754662372,0.5535003016625853,0.533451155149791,0.5013694659959416
G138701_RCCBMS-00092-T_v1_RNA_OnPrem,0.6310580574358774,0.5777548892359106,0.6645313625277566,0.6320678589478053,0.5709962363394486,0.3940164799401761,0.6910786159611292,0.3760115507695867,0.6307241535357798,0.5018247306142556,0.6230988980958194,0.6919083933883732,0.6873898682893012,0.7261642150886173,0.5275811791460938,0.4936189954535417,0.5458234724045259,0.6964268683787727,0.6032585078699383,0.5067240081655346,0.5248696874388727,0.6124796438485776,0.586724541471477,0.6582954806861511,0.5387210422639032,0.7114148973066814,0.7046704290714529,0.0471797067870752,0.5255746617772449,0.7439300453206288,0.750191309056057,0.846423105304488,0.6971761296531033,0.4335595207898872,0.6014764671781864,0.7494261054598707,0.624353942667739,0.0308179717758792,0.5422319873709589,0.6538545698297294,0.7468722639148209,0.7019590802524992,0.1363076691618678,0.7066469662119529,0.659892732801253,0.7787151909070239,0.6693098499095903,0.5740002237171575,0.4985059489125427,0.4967565227820595
